link_id,src_bus_id,dst_bus_id,voltage,circuits,dc,underground,under_construction,length_m,tags,src_coord,dst_coord,src_country,dst_country,src_x,src_y,dst_x,dst_y
9640,6183,6549,220.0,1,f,f,f,48773.835859,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'7367'  't9_code'=>'0'  'visible'=>'1'  'tie_line'=>'0'  'country_1'=>'IE',"(-6.96533199999999, 52.27488)","(-6.547852, 52.603048)",IE,,-775377.2114460927,6849980.703029373,-728903.550429718,6909907.442443849
9655,6192,6556,220.0,1,f,f,f,30721.672252,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'7623'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6335'  'tie_line'=>'0'  'country_1'=>'IE'  'country_2'=>'IE',"(-8.33862299999999, 53.923751)","(-8.41552700000001, 54.207436)",IE,IE,-928251.266277078,7155728.851095909,-936812.1803970463,7209540.485041131
9750,6202,6585,220.0,1,f,t,f,7327.956057,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit  underground'  'ogc_fid'=>'10458'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6355'  'tie_line'=>'0'  'country_1'=>'IE'  'country_2'=>'IE',"(-6.196289, 53.298056)","(-6.30615199999999, 53.278353)",IE,IE,-689767.7362879623,7038321.643676325,-701997.6295049826,7034652.5838773465
9512,6190,6585,220.0,1,f,t,f,14931.435682,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit  underground'  'ogc_fid'=>'5683'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6359'  'tie_line'=>'0'  'country_1'=>'IE'  'country_2'=>'IE',"(-6.21826199999999, 53.14677)","(-6.30615199999999, 53.278353)",IE,IE,-692213.7594591618,7010192.676682686,-701997.6295049826,7034652.5838773465
9725,6189,6585,220.0,1,f,t,f,6655.809401,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit  underground'  'ogc_fid'=>'8473'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6355'  'tie_line'=>'0'  'country_1'=>'IE'  'country_2'=>'IE',"(-6.405029, 53.271783)","(-6.30615199999999, 53.278353)",IE,IE,-713004.5667961502,7033429.505480125,-701997.6295049826,7034652.5838773465
9507,6186,7011,220.0,2,f,f,f,12558.192695,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5678'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6353'  'tie_line'=>'0'  'country_1'=>'IE'  'country_2'=>'IE',"(-6.71264599999999, 53.120405)","(-6.56982399999999, 53.19287)",IE,IE,-747248.3345955035,7005300.7157662185,-731349.4622814266,7018753.639990112
9643,6173,7705,220.0,2,f,f,f,10272.959408,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'7393'  't9_code'=>'0'  'visible'=>'1'  'tie_line'=>'0'  'country_1'=>'IE',"(-8.4375, 51.808615)","(-8.360596, 51.890054)",IE,,-939258.2035682457,6765594.292231115,-930697.2894482798,6780270.168693208
9749,6200,6202,220.0,1,f,t,f,11288.163928,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit  underground'  'ogc_fid'=>'10457'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6358'  'tie_line'=>'0'  'country_1'=>'IE'  'country_2'=>'IE',"(-6.26220699999999, 53.396432)","(-6.196289, 53.298056)",IE,IE,-697105.6944820723,7056666.427559725,-689767.7362879623,7038321.643676325
9516,6171,6197,220.0,1,f,f,f,70713.041362,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5687'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6363'  'tie_line'=>'0'  'country_1'=>'IE'  'country_2'=>'IE',"(-8.38256799999999, 52.038977)","(-7.34985400000001, 52.19414)",IE,IE,-933143.2012999885,6807176.066415537,-818182.0046849061,6835304.864299865
9515,6176,6196,220.0,1,f,f,f,86288.421065,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5686'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6362'  'tie_line'=>'0'  'country_1'=>'IE'  'country_2'=>'IE',"(-9.43725600000001, 52.542955)","(-8.843994, 51.896834)",IE,IE,-1050550.532405767,6898900.412749045,-984508.9086587668,6781493.170565078
9483,6171,6196,220.0,1,f,f,f,33918.663808,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5657'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6330'  'tie_line'=>'0'  'country_1'=>'IE'  'country_2'=>'IE',"(-8.38256799999999, 52.038977)","(-8.843994, 51.896834)",IE,IE,-933143.2012999885,6807176.066415537,-984508.9086587668,6781493.170565078
9485,6175,6177,220.0,1,f,f,f,84711.816123,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5655'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6328'  'tie_line'=>'0'  'country_1'=>'IE'  'country_2'=>'IE',"(-8.041992, 53.265213)","(-8.580322, 52.57635)",IE,IE,-895230.4544035797,7032206.615032485,-955157.0758823229,6905015.398618673
9490,6176,6177,220.0,1,f,f,f,60628.365278,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5661'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6334'  'tie_line'=>'0'  'country_1'=>'IE'  'country_2'=>'IE',"(-9.43725600000001, 52.542955)","(-8.580322, 52.57635)",IE,IE,-1050550.532405767,6898900.412749045,-955157.0758823229,6905015.398618673
9486,6171,6177,220.0,1,f,f,f,59217.712533,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5656'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6329'  'tie_line'=>'0'  'country_1'=>'IE'  'country_2'=>'IE',"(-8.38256799999999, 52.038977)","(-8.580322, 52.57635)",IE,IE,-933143.2012999885,6807176.066415537,-955157.0758823229,6905015.398618673
9489,6178,6180,220.0,1,f,f,f,11935.459729,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5660'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6333'  'tie_line'=>'0'  'country_1'=>'IE'  'country_2'=>'IE',"(-9.415283, 52.656394)","(-9.228516, 52.656394)",IE,IE,-1048104.5092345652,6919691.307246547,-1027313.7018975778,6919691.307246547
9492,6174,6180,220.0,1,f,f,f,70065.023853,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5663'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6336'  'tie_line'=>'0'  'country_1'=>'IE'  'country_2'=>'IE',"(-8.931885, 53.271783)","(-9.228516, 52.656394)",IE,IE,-994292.8900240782,7033429.505480125,-1027313.7018975778,6919691.307246547
